monster ID,monster type,number of arms,number of legs,power level,uuid
5671,goblin,2,2,30,5671
5672,goblin,4,2,15,5672
5673,ghost,1,0,33,5673
5674,goblin,1,2,27,5674
5675,ghost,2,2,43,5675
5676,spider,4,4,59,5676
5677,goblin,2,2,27,5677
5678,ghost,0,0,46,5678
5679,ghost,0,0,36,5679
5680,ghost,0,2,44,5680
5681,zombie,1,1,26,5681
5682,dragon,2,2,95,5682
5683,zombie,1,0,11,5683
5684,zombie,2,0,26,5684
5685,ghost,1,0,35,5685
5686,ghost,1,0,39,5686
5687,zombie,2,2,40,5687
5688,goblin,2,2,29,5688
5689,zombie,0,2,38,5689
5690,goblin,3,2,2,5690
5691,ghost,2,0,57,5691
5692,spider,4,4,55,5692
5693,dragon,2,2,87,5693
5694,dragon,4,2,90,5694
5695,spider,4,4,52,5695
5696,zombie,1,0,35,5696
5697,zombie,1,1,30,5697
5698,goblin,4,2,7,5698
5699,dragon,4,2,98,5699
5700,dragon,4,2,98,5700
5701,zombie,2,2,21,5701
5702,goblin,3,2,20,5702
5703,spider,4,4,49,5703
5704,spider,4,4,43,5704
5705,spider,4,4,44,5705
5706,ghost,0,2,60,5706
5707,goblin,3,2,24,5707
5708,ghost,2,0,38,5708
5709,spider,4,4,65,5709
5710,zombie,2,2,27,5710
5711,dragon,2,2,99,5711
5712,ghost,1,0,41,5712
5713,spider,4,4,35,5713
5714,ghost,0,0,54,5714
5715,dragon,4,2,80,5715
5716,spider,4,4,52,5716
5717,zombie,1,2,32,5717
5718,ghost,2,2,36,5718
5719,ghost,2,0,52,5719
5720,ghost,2,0,51,5720
5721,dragon,4,2,89,5721
5722,spider,4,4,65,5722
5723,dragon,2,4,93,5723
5724,goblin,4,2,20,5724
5725,goblin,2,2,30,5725
5726,ghost,0,2,35,5726
5727,spider,4,4,62,5727
5728,dragon,2,2,95,5728
5729,ghost,0,0,37,5729
5730,dragon,4,4,91,5730
5731,spider,4,4,38,5731
5732,ghost,0,0,45,5732
5733,goblin,3,2,27,5733
5734,ghost,0,0,50,5734
5735,ghost,1,2,33,5735
5736,ghost,1,2,57,5736
5737,dragon,4,2,99,5737
5738,goblin,3,2,4,5738
5739,zombie,1,1,27,5739
5740,goblin,1,2,17,5740
5741,zombie,2,0,39,5741
5742,spider,4,4,49,5742
5743,zombie,1,0,21,5743
5744,goblin,1,2,13,5744
5745,ghost,0,2,56,5745
5746,spider,4,4,57,5746
5747,goblin,4,2,1,5747
5748,goblin,2,2,29,5748
5749,dragon,4,4,97,5749
5750,dragon,2,4,96,5750
5751,dragon,4,4,97,5751
5752,zombie,1,2,29,5752
5753,zombie,2,2,27,5753
5754,dragon,2,4,93,5754
5755,spider,4,4,61,5755
5756,goblin,4,2,29,5756
5757,goblin,3,2,2,5757
5758,dragon,4,4,98,5758
5759,zombie,0,1,38,5759
5760,ghost,2,2,35,5760
5761,zombie,1,2,22,5761
5762,zombie,1,0,20,5762
5763,zombie,1,0,39,5763
5764,goblin,2,2,23,5764
5765,zombie,0,1,32,5765
5766,ghost,2,2,33,5766
5767,ghost,2,2,52,5767
5768,dragon,2,2,100,5768
5769,ghost,2,2,36,5769
5770,zombie,1,2,26,5770
5771,zombie,2,0,38,5771
5772,goblin,3,2,7,5772
5773,dragon,2,4,82,5773
5774,zombie,1,1,39,5774
5775,dragon,4,2,95,5775
5776,dragon,2,4,100,5776
5777,dragon,2,4,89,5777
5778,zombie,1,0,23,5778
5779,spider,4,4,37,5779
5780,ghost,1,0,53,5780
5781,goblin,3,2,30,5781
5782,dragon,4,2,97,5782
5783,ghost,0,0,51,5783
5784,goblin,4,2,22,5784
5785,dragon,2,2,87,5785
5786,goblin,1,2,29,5786
5787,spider,4,4,41,5787
5788,ghost,0,0,50,5788
5789,spider,4,4,47,5789
5790,dragon,2,4,81,5790
5791,zombie,0,2,17,5791
5792,zombie,2,0,13,5792
5793,spider,4,4,64,5793
5794,zombie,2,1,30,5794
5795,goblin,2,2,14,5795
5796,goblin,1,2,19,5796
5797,zombie,2,1,26,5797
5798,goblin,2,2,9,5798
5799,ghost,1,0,45,5799
5800,spider,4,4,41,5800
5801,goblin,3,2,2,5801
5802,spider,4,4,42,5802
5803,goblin,3,2,5,5803
5804,zombie,0,0,20,5804
5805,ghost,0,0,33,5805
5806,spider,4,4,38,5806
5807,goblin,3,2,15,5807
5808,goblin,4,2,9,5808
5809,ghost,1,2,33,5809
5810,zombie,0,2,23,5810
5811,zombie,2,0,20,5811
5812,dragon,2,2,95,5812
5813,zombie,1,1,18,5813
5814,spider,4,4,59,5814
5815,ghost,0,0,59,5815
5816,dragon,2,2,87,5816
5817,zombie,2,1,15,5817
5818,goblin,3,2,30,5818
5819,goblin,1,2,16,5819
5820,goblin,3,2,10,5820
5821,goblin,2,2,4,5821
5822,ghost,0,0,40,5822
5823,ghost,0,2,52,5823
5824,dragon,2,4,85,5824
5825,ghost,0,0,37,5825
5826,spider,4,4,59,5826
5827,dragon,2,4,85,5827
5828,zombie,0,0,37,5828
5829,zombie,2,2,15,5829
5830,goblin,1,2,2,5830
5831,zombie,0,0,37,5831
5832,spider,4,4,51,5832
5833,spider,4,4,57,5833
5834,ghost,1,2,51,5834
5835,zombie,1,2,34,5835
5836,goblin,4,2,19,5836
5837,zombie,0,0,23,5837
5838,ghost,1,0,54,5838
5839,spider,4,4,46,5839
5840,spider,4,4,53,5840
5841,ghost,2,0,42,5841
5842,ghost,0,2,43,5842
5843,ghost,1,2,51,5843
5844,goblin,2,2,8,5844
5845,goblin,3,2,23,5845
5846,zombie,2,1,30,5846
5847,ghost,1,2,32,5847
5848,spider,4,4,46,5848
5849,dragon,2,2,92,5849
5850,dragon,2,4,80,5850
5851,dragon,4,2,85,5851
5852,goblin,4,2,13,5852
5853,goblin,4,2,2,5853
5854,goblin,2,2,19,5854
5855,dragon,4,2,85,5855
5856,dragon,4,2,80,5856
5857,dragon,2,2,94,5857
5858,spider,4,4,35,5858
5859,dragon,2,4,88,5859
5860,goblin,3,2,20,5860
5861,spider,4,4,68,5861
5862,zombie,1,2,14,5862
5863,ghost,0,2,33,5863
5864,zombie,2,1,17,5864
5865,goblin,2,2,15,5865
5866,dragon,4,2,90,5866
5867,dragon,4,2,100,5867
5868,zombie,1,1,27,5868
5869,dragon,4,2,95,5869
5870,ghost,1,2,30,5870
5871,dragon,4,4,80,5871
5872,ghost,1,2,56,5872
5873,ghost,1,0,45,5873
5874,spider,4,4,66,5874
5875,dragon,2,4,84,5875
5876,goblin,4,2,16,5876
5877,ghost,0,0,55,5877
5878,goblin,2,2,21,5878
5879,zombie,0,2,31,5879
5880,ghost,0,0,42,5880
5881,ghost,2,2,45,5881
5882,spider,4,4,49,5882
5883,spider,4,4,52,5883
5884,zombie,2,2,26,5884
5885,goblin,3,2,18,5885
5886,goblin,2,2,19,5886
5887,spider,4,4,46,5887
5888,goblin,3,2,16,5888
5889,ghost,0,0,57,5889
5890,spider,4,4,54,5890
5891,dragon,2,2,89,5891
5892,dragon,4,2,84,5892
5893,goblin,1,2,21,5893
5894,ghost,2,0,37,5894
5895,spider,4,4,42,5895
5896,goblin,1,2,10,5896
5897,ghost,2,0,50,5897
5898,goblin,1,2,16,5898
5899,goblin,3,2,23,5899
5900,ghost,2,2,52,5900
5901,zombie,0,0,37,5901
5902,goblin,1,2,18,5902
5903,ghost,0,2,50,5903
5904,zombie,0,0,16,5904
5905,dragon,2,2,96,5905
5906,spider,4,4,66,5906
5907,dragon,4,2,88,5907
5908,spider,4,4,47,5908
5909,zombie,0,1,17,5909
5910,spider,4,4,35,5910
5911,ghost,1,0,56,5911
5912,spider,4,4,50,5912
5913,goblin,3,2,27,5913
5914,ghost,0,2,38,5914
5915,spider,4,4,48,5915
5916,spider,4,4,43,5916
5917,goblin,1,2,25,5917
5918,dragon,4,2,87,5918
5919,ghost,0,2,39,5919
5920,goblin,1,2,5,5920
5921,spider,4,4,70,5921
5922,dragon,2,2,94,5922
5923,ghost,2,2,56,5923
5924,ghost,2,2,44,5924
5925,goblin,3,2,1,5925
5926,zombie,0,2,20,5926
5927,spider,4,4,62,5927
5928,ghost,1,2,36,5928
5929,dragon,2,2,94,5929
5930,zombie,0,2,34,5930
5931,spider,4,4,42,5931
5932,dragon,4,4,94,5932
5933,spider,4,4,61,5933
5934,zombie,2,2,17,5934
5935,ghost,2,0,54,5935
5936,ghost,2,2,52,5936
5937,goblin,2,2,0,5937
5938,spider,4,4,61,5938
5939,spider,4,4,67,5939
5940,zombie,1,1,38,5940
5941,spider,4,4,50,5941
5942,zombie,0,1,35,5942
5943,goblin,2,2,7,5943
5944,dragon,2,2,89,5944
5945,dragon,4,2,91,5945
5946,zombie,1,0,25,5946
5947,dragon,4,4,92,5947
5948,goblin,3,2,30,5948
5949,ghost,1,2,52,5949
5950,goblin,4,2,24,5950
5951,dragon,4,2,82,5951
5952,ghost,2,0,43,5952
5953,zombie,1,2,37,5953
5954,ghost,2,2,36,5954
5955,spider,4,4,38,5955
5956,ghost,0,0,49,5956
5957,spider,4,4,55,5957
5958,ghost,0,2,38,5958
5959,dragon,2,2,98,5959
5960,spider,4,4,59,5960
5961,ghost,1,2,59,5961
5962,ghost,0,0,39,5962
5963,dragon,2,2,87,5963
5964,ghost,0,2,60,5964
5965,ghost,1,0,60,5965
5966,dragon,2,4,97,5966
5967,zombie,1,0,12,5967
5968,goblin,1,2,4,5968
5969,goblin,4,2,8,5969
5970,goblin,4,2,6,5970
5971,ghost,2,2,43,5971
5972,goblin,1,2,6,5972
5973,dragon,4,4,83,5973
5974,goblin,1,2,5,5974
5975,ghost,0,2,34,5975
5976,goblin,1,2,8,5976
5977,goblin,4,2,26,5977
5978,ghost,1,2,57,5978
5979,goblin,3,2,20,5979
5980,spider,4,4,55,5980
5981,goblin,3,2,4,5981
5982,spider,4,4,35,5982
5983,spider,4,4,74,5983
5984,dragon,2,4,91,5984
5985,goblin,2,2,17,5985
5986,spider,4,4,43,5986
5987,ghost,2,2,58,5987
5988,zombie,2,0,25,5988
5989,zombie,0,0,24,5989
5990,goblin,3,2,3,5990
5991,spider,4,4,43,5991
5992,dragon,4,4,91,5992
5993,zombie,2,2,18,5993
5994,zombie,1,0,13,5994
5995,zombie,2,2,35,5995
5996,ghost,1,0,38,5996
5997,zombie,0,0,29,5997
5998,dragon,2,4,81,5998
5999,goblin,1,2,30,5999
6000,goblin,2,2,21,6000
6001,zombie,2,2,35,6001
6002,ghost,1,0,53,6002
6003,dragon,2,2,85,6003
6004,dragon,2,4,93,6004
6005,zombie,2,1,33,6005
6006,ghost,0,2,41,6006
6007,dragon,2,4,83,6007
6008,goblin,4,2,30,6008
6009,goblin,2,2,6,6009
6010,dragon,4,4,90,6010
6011,spider,4,4,42,6011
6012,dragon,2,2,90,6012
6013,ghost,2,0,41,6013
6014,spider,4,4,51,6014
6015,spider,4,4,44,6015
6016,goblin,1,2,16,6016
6017,dragon,4,4,100,6017
6018,ghost,0,0,52,6018
6019,dragon,2,2,97,6019
6020,spider,4,4,51,6020
6021,goblin,4,2,4,6021
6022,ghost,1,2,47,6022
6023,spider,4,4,67,6023
6024,goblin,1,2,3,6024
6025,zombie,0,2,33,6025
6026,ghost,1,0,39,6026
6027,spider,4,4,74,6027
6028,zombie,0,1,12,6028
6029,zombie,2,2,22,6029
6030,ghost,2,0,32,6030
6031,zombie,2,2,25,6031
6032,ghost,0,0,33,6032
6033,zombie,2,1,10,6033
6034,dragon,2,4,97,6034
6035,goblin,2,2,19,6035
6036,dragon,4,4,94,6036
6037,zombie,0,2,27,6037
6038,zombie,2,1,25,6038
6039,zombie,2,1,25,6039
6040,dragon,4,2,85,6040
6041,ghost,0,2,45,6041
6042,goblin,1,2,15,6042
6043,spider,4,4,44,6043
6044,ghost,1,0,33,6044
6045,goblin,1,2,15,6045
6046,ghost,2,0,42,6046
6047,ghost,0,2,47,6047
6048,dragon,4,2,95,6048
6049,spider,4,4,37,6049
6050,spider,4,4,52,6050
6051,dragon,4,4,92,6051
6052,zombie,0,0,30,6052
6053,dragon,4,4,89,6053
6054,dragon,2,2,96,6054
6055,goblin,4,2,8,6055
6056,ghost,0,2,52,6056
6057,dragon,4,4,84,6057
6058,zombie,0,1,24,6058
6059,ghost,0,2,39,6059
6060,dragon,2,2,85,6060
6061,zombie,1,1,32,6061
6062,zombie,0,0,26,6062
6063,goblin,4,2,5,6063
6064,dragon,4,4,88,6064
6065,dragon,2,2,92,6065
6066,ghost,0,0,45,6066
6067,goblin,4,2,7,6067
6068,spider,4,4,63,6068
6069,ghost,1,2,40,6069
6070,zombie,1,1,22,6070
6071,zombie,0,2,18,6071
6072,goblin,2,2,10,6072
6073,goblin,3,2,11,6073
6074,goblin,2,2,8,6074
6075,spider,4,4,72,6075
6076,spider,4,4,64,6076
6077,zombie,1,1,29,6077
6078,ghost,1,2,37,6078
6079,ghost,2,2,50,6079
6080,ghost,2,0,54,6080
6081,goblin,4,2,25,6081
6082,goblin,4,2,9,6082
6083,goblin,1,2,30,6083
6084,goblin,1,2,4,6084
6085,zombie,1,1,31,6085
6086,zombie,1,2,20,6086
6087,spider,4,4,68,6087
6088,spider,4,4,57,6088
6089,dragon,2,2,89,6089
6090,zombie,2,2,14,6090
6091,zombie,1,1,20,6091
6092,goblin,4,2,10,6092
6093,zombie,0,0,17,6093
6094,ghost,0,2,57,6094
6095,spider,4,4,71,6095
6096,zombie,1,2,26,6096
6097,zombie,0,2,40,6097
6098,goblin,3,2,3,6098
6099,goblin,3,2,0,6099
6100,goblin,2,2,30,6100
6101,goblin,1,2,14,6101
6102,goblin,1,2,20,6102
6103,goblin,2,2,11,6103
6104,goblin,4,2,24,6104
6105,spider,4,4,61,6105
6106,ghost,0,2,40,6106
6107,spider,4,4,67,6107
6108,dragon,2,2,81,6108
6109,spider,4,4,44,6109
6110,zombie,2,0,34,6110
6111,goblin,4,2,30,6111
6112,goblin,2,2,13,6112
6113,spider,4,4,39,6113
6114,goblin,2,2,17,6114
6115,spider,4,4,55,6115
6116,spider,4,4,54,6116
6117,spider,4,4,45,6117
6118,ghost,0,2,49,6118
6119,spider,4,4,38,6119
6120,ghost,1,0,50,6120
6121,goblin,4,2,17,6121
6122,spider,4,4,45,6122
6123,zombie,0,2,23,6123
6124,dragon,2,2,99,6124
6125,goblin,1,2,21,6125
6126,dragon,2,2,90,6126
6127,goblin,2,2,22,6127
6128,zombie,1,2,26,6128
6129,spider,4,4,38,6129
6130,ghost,0,2,47,6130
6131,dragon,4,4,100,6131
6132,ghost,2,2,31,6132
6133,zombie,1,0,40,6133
6134,dragon,2,2,99,6134
6135,dragon,4,4,86,6135
6136,goblin,2,2,24,6136
6137,goblin,3,2,24,6137
6138,zombie,0,0,29,6138
6139,spider,4,4,71,6139
6140,zombie,0,1,37,6140
6141,goblin,3,2,4,6141
6142,spider,4,4,51,6142
6143,ghost,2,0,41,6143
6144,zombie,2,1,14,6144
6145,ghost,2,2,48,6145
6146,dragon,4,2,96,6146
6147,zombie,0,1,22,6147
6148,goblin,1,2,6,6148
6149,spider,4,4,67,6149
6150,dragon,2,4,91,6150
6151,zombie,2,1,22,6151
6152,zombie,2,0,17,6152
6153,goblin,1,2,21,6153
6154,ghost,2,0,47,6154
6155,spider,4,4,64,6155
6156,goblin,1,2,25,6156
6157,spider,4,4,74,6157
6158,spider,4,4,64,6158
6159,spider,4,4,49,6159
6160,goblin,3,2,13,6160
6161,spider,4,4,40,6161
6162,goblin,2,2,1,6162
6163,spider,4,4,60,6163
6164,zombie,0,0,24,6164
6165,dragon,4,4,95,6165
6166,dragon,2,2,85,6166
6167,goblin,4,2,5,6167
6168,dragon,4,4,85,6168
6169,goblin,1,2,26,6169
6170,spider,4,4,69,6170
6171,zombie,1,2,37,6171
6172,goblin,3,2,1,6172
6173,zombie,2,0,14,6173
6174,zombie,2,2,14,6174
6175,goblin,1,2,10,6175
6176,ghost,0,2,44,6176
6177,goblin,2,2,29,6177
6178,ghost,2,2,53,6178
6179,goblin,3,2,20,6179
6180,dragon,2,4,99,6180
6181,spider,4,4,61,6181
6182,zombie,1,1,12,6182
6183,goblin,2,2,15,6183
6184,zombie,2,0,39,6184
6185,zombie,1,0,10,6185
6186,spider,4,4,51,6186
6187,zombie,2,2,29,6187
6188,goblin,1,2,22,6188
6189,dragon,2,4,100,6189
6190,dragon,4,2,95,6190
6191,ghost,2,2,47,6191
6192,goblin,4,2,8,6192
6193,dragon,2,4,81,6193
6194,goblin,2,2,12,6194
6195,spider,4,4,56,6195
6196,spider,4,4,58,6196
6197,dragon,4,4,97,6197
6198,dragon,2,4,90,6198
6199,ghost,1,2,45,6199
6200,goblin,3,2,2,6200
6201,goblin,1,2,25,6201
6202,zombie,2,0,26,6202
6203,ghost,0,2,39,6203
6204,goblin,4,2,2,6204
6205,zombie,0,2,28,6205
6206,zombie,2,0,16,6206
6207,spider,4,4,52,6207
6208,spider,4,4,72,6208
6209,zombie,1,1,12,6209
6210,ghost,0,0,31,6210
6211,dragon,4,2,87,6211
6212,goblin,4,2,19,6212
6213,goblin,2,2,23,6213
6214,zombie,1,2,11,6214
6215,spider,4,4,59,6215
6216,dragon,2,4,86,6216
6217,spider,4,4,41,6217
6218,ghost,0,2,48,6218
6219,goblin,2,2,25,6219
6220,goblin,4,2,8,6220
6221,zombie,0,0,26,6221
6222,spider,4,4,47,6222
6223,dragon,4,4,100,6223
6224,dragon,4,4,98,6224
6225,goblin,4,2,14,6225
6226,dragon,2,4,88,6226
6227,dragon,2,2,86,6227
6228,spider,4,4,44,6228
6229,spider,4,4,51,6229
6230,goblin,1,2,16,6230
6231,goblin,1,2,9,6231
6232,zombie,1,2,20,6232
6233,dragon,4,2,99,6233
6234,goblin,3,2,11,6234
6235,goblin,4,2,12,6235
6236,spider,4,4,58,6236
6237,ghost,0,2,50,6237
6238,dragon,4,4,95,6238
6239,ghost,1,2,54,6239
6240,zombie,0,0,11,6240
6241,spider,4,4,37,6241
6242,dragon,4,2,86,6242
6243,ghost,1,2,44,6243
6244,spider,4,4,40,6244
6245,goblin,3,2,13,6245
6246,zombie,2,2,21,6246
6247,goblin,4,2,23,6247
6248,dragon,2,4,96,6248
6249,zombie,0,1,30,6249
6250,zombie,2,2,14,6250
6251,dragon,4,4,89,6251
6252,zombie,2,2,18,6252
6253,goblin,2,2,15,6253
6254,zombie,0,1,27,6254
6255,dragon,2,2,94,6255
6256,zombie,0,0,25,6256
6257,spider,4,4,38,6257
6258,zombie,1,1,20,6258
6259,goblin,4,2,23,6259
6260,spider,4,4,73,6260
6261,goblin,3,2,0,6261
6262,goblin,4,2,11,6262
6263,ghost,0,0,32,6263
6264,zombie,0,0,13,6264
6265,spider,4,4,49,6265
6266,ghost,0,2,47,6266
6267,zombie,1,0,24,6267
6268,zombie,0,1,26,6268
6269,goblin,2,2,0,6269
6270,dragon,2,4,89,6270
6271,spider,4,4,62,6271
6272,zombie,1,0,37,6272
6273,ghost,0,2,30,6273
6274,zombie,1,2,12,6274
6275,dragon,2,4,89,6275
6276,zombie,1,2,15,6276
6277,goblin,3,2,13,6277
6278,dragon,2,4,94,6278
6279,spider,4,4,60,6279
6280,goblin,3,2,25,6280
6281,dragon,2,4,81,6281
6282,goblin,4,2,1,6282
6283,zombie,0,2,33,6283
6284,goblin,3,2,4,6284
6285,zombie,1,2,23,6285
6286,goblin,2,2,21,6286
6287,zombie,1,1,29,6287
6288,ghost,1,2,42,6288
6289,goblin,2,2,27,6289
6290,goblin,2,2,11,6290
6291,dragon,2,2,80,6291
6292,zombie,1,2,21,6292
6293,spider,4,4,40,6293
6294,goblin,1,2,21,6294
6295,spider,4,4,46,6295
6296,goblin,4,2,3,6296
6297,goblin,2,2,20,6297
6298,goblin,4,2,10,6298
6299,dragon,4,2,100,6299
6300,spider,4,4,48,6300
6301,goblin,1,2,18,6301
6302,zombie,1,1,24,6302
6303,ghost,1,0,49,6303
6304,dragon,4,4,92,6304
6305,spider,4,4,64,6305
6306,goblin,3,2,26,6306
6307,spider,4,4,39,6307
6308,dragon,4,4,98,6308
6309,dragon,2,4,81,6309
6310,zombie,2,1,31,6310
6311,dragon,2,4,99,6311
6312,dragon,2,4,100,6312
6313,spider,4,4,66,6313
6314,zombie,0,2,39,6314
6315,zombie,0,1,12,6315
6316,goblin,3,2,9,6316
6317,ghost,2,2,46,6317
6318,ghost,0,2,57,6318
6319,spider,4,4,56,6319
6320,ghost,0,2,57,6320
6321,zombie,2,1,25,6321
6322,zombie,1,1,11,6322
6323,goblin,1,2,23,6323
6324,ghost,1,2,30,6324
6325,zombie,0,0,19,6325
6326,ghost,2,0,56,6326
6327,spider,4,4,52,6327
6328,ghost,1,2,37,6328
6329,zombie,0,2,15,6329
6330,dragon,4,4,98,6330
6331,zombie,2,2,11,6331
6332,ghost,1,0,30,6332
6333,goblin,2,2,10,6333
6334,dragon,4,4,86,6334
6335,zombie,2,0,12,6335
6336,ghost,2,2,41,6336
6337,zombie,0,2,31,6337
6338,dragon,4,2,86,6338
6339,zombie,0,1,13,6339
6340,spider,4,4,40,6340
6341,goblin,3,2,16,6341
6342,dragon,4,2,88,6342
6343,ghost,1,0,48,6343
6344,spider,4,4,35,6344
6345,zombie,0,0,38,6345
6346,goblin,4,2,28,6346
6347,dragon,2,4,97,6347
6348,goblin,3,2,10,6348
6349,goblin,2,2,18,6349
6350,dragon,2,4,99,6350
6351,goblin,2,2,4,6351
6352,zombie,0,0,12,6352
6353,ghost,0,2,47,6353
6354,ghost,1,2,54,6354
6355,spider,4,4,56,6355
6356,ghost,0,2,34,6356
6357,dragon,2,2,98,6357
6358,goblin,1,2,7,6358
6359,ghost,0,2,48,6359
6360,dragon,2,4,100,6360
6361,ghost,2,2,39,6361
6362,ghost,0,2,43,6362
6363,ghost,2,0,40,6363
6364,goblin,3,2,7,6364
6365,ghost,2,2,46,6365
6366,spider,4,4,61,6366
6367,dragon,2,4,81,6367
6368,zombie,0,2,12,6368
6369,spider,4,4,46,6369
6370,ghost,2,2,58,6370
6371,zombie,2,2,17,6371
6372,goblin,3,2,10,6372
6373,ghost,0,2,34,6373
6374,ghost,2,2,34,6374
6375,zombie,0,1,15,6375
6376,zombie,1,0,11,6376
6377,ghost,0,0,48,6377
6378,zombie,2,1,17,6378
6379,spider,4,4,48,6379
6380,zombie,0,1,14,6380
6381,ghost,2,0,47,6381
6382,zombie,0,0,17,6382
6383,zombie,0,1,11,6383
6384,goblin,2,2,11,6384
6385,goblin,2,2,5,6385
6386,zombie,1,1,18,6386
6387,spider,4,4,54,6387
6388,spider,4,4,47,6388
6389,dragon,4,4,92,6389
6390,goblin,4,2,4,6390
6391,zombie,2,1,32,6391
6392,ghost,2,2,50,6392
6393,goblin,1,2,17,6393
6394,goblin,2,2,5,6394
6395,ghost,2,2,50,6395
6396,dragon,2,2,97,6396
6397,ghost,0,2,60,6397
6398,dragon,2,4,90,6398
6399,dragon,4,4,99,6399
6400,zombie,2,2,19,6400
6401,goblin,1,2,24,6401
6402,dragon,4,2,81,6402
6403,goblin,2,2,18,6403
6404,zombie,2,0,28,6404
6405,zombie,1,1,21,6405
6406,dragon,4,4,88,6406
6407,goblin,1,2,28,6407
6408,zombie,0,2,23,6408
6409,goblin,2,2,13,6409
6410,dragon,2,4,89,6410
6411,ghost,1,2,51,6411
6412,dragon,4,4,85,6412
6413,spider,4,4,63,6413
6414,dragon,4,4,97,6414
6415,dragon,2,4,88,6415
6416,ghost,1,2,55,6416
6417,zombie,2,0,10,6417
6418,spider,4,4,69,6418
6419,goblin,2,2,9,6419
6420,spider,4,4,46,6420
6421,dragon,4,2,97,6421
6422,spider,4,4,70,6422
6423,dragon,4,4,83,6423
6424,goblin,2,2,8,6424
6425,goblin,1,2,16,6425
6426,zombie,2,1,18,6426
6427,dragon,4,2,90,6427
6428,spider,4,4,62,6428
6429,ghost,2,2,45,6429
6430,ghost,0,2,33,6430
6431,zombie,1,0,33,6431
6432,goblin,2,2,7,6432
6433,goblin,1,2,7,6433
6434,zombie,1,1,14,6434
6435,spider,4,4,47,6435
6436,ghost,0,2,39,6436
6437,goblin,3,2,2,6437
6438,dragon,2,4,86,6438
6439,spider,4,4,53,6439
6440,dragon,2,4,80,6440
6441,goblin,4,2,29,6441
6442,dragon,2,2,87,6442
6443,spider,4,4,46,6443
6444,ghost,0,2,34,6444
6445,dragon,4,2,93,6445
6446,zombie,0,2,14,6446
6447,goblin,2,2,2,6447
6448,zombie,0,2,21,6448
6449,ghost,1,0,60,6449
6450,dragon,2,4,83,6450
6451,ghost,2,2,32,6451
6452,dragon,2,4,81,6452
6453,ghost,1,2,41,6453
6454,zombie,1,1,38,6454
6455,ghost,0,0,50,6455
6456,spider,4,4,46,6456
6457,zombie,2,0,38,6457
6458,ghost,1,2,57,6458
6459,ghost,1,2,52,6459
6460,dragon,4,4,94,6460
6461,ghost,0,2,50,6461
6462,zombie,1,2,12,6462
6463,ghost,2,2,48,6463
6464,goblin,2,2,21,6464
6465,spider,4,4,42,6465
6466,spider,4,4,69,6466
6467,goblin,4,2,21,6467
6468,goblin,1,2,3,6468
6469,spider,4,4,40,6469
6470,dragon,4,4,81,6470
6471,spider,4,4,69,6471
6472,goblin,2,2,11,6472
6473,zombie,0,1,35,6473
6474,ghost,1,0,30,6474
6475,goblin,4,2,22,6475
6476,spider,4,4,45,6476
6477,zombie,2,2,34,6477
6478,zombie,0,0,19,6478
6479,ghost,0,2,38,6479
6480,ghost,2,0,55,6480
6481,dragon,4,2,95,6481
6482,ghost,0,0,55,6482
6483,ghost,2,0,56,6483
6484,zombie,0,1,38,6484
6485,ghost,0,2,49,6485
6486,ghost,2,0,46,6486
6487,zombie,1,2,33,6487
6488,ghost,1,0,38,6488
6489,dragon,2,2,87,6489
6490,dragon,4,4,90,6490
6491,ghost,1,0,57,6491
6492,dragon,4,4,85,6492
6493,spider,4,4,46,6493
6494,dragon,4,4,96,6494
6495,zombie,1,0,23,6495
6496,zombie,1,0,29,6496
6497,ghost,2,0,46,6497
6498,goblin,3,2,24,6498
6499,zombie,1,0,39,6499
6500,dragon,2,4,90,6500
6501,dragon,4,4,91,6501
6502,goblin,4,2,22,6502
6503,goblin,2,2,10,6503
6504,goblin,1,2,22,6504
6505,spider,4,4,50,6505
6506,goblin,2,2,27,6506
6507,zombie,1,2,17,6507
6508,ghost,1,0,60,6508
6509,zombie,2,2,35,6509
6510,spider,4,4,46,6510
6511,goblin,4,2,12,6511
6512,zombie,1,0,17,6512
6513,ghost,2,0,45,6513
6514,goblin,3,2,15,6514
6515,dragon,2,2,92,6515
6516,ghost,2,0,49,6516
6517,zombie,0,1,15,6517
6518,spider,4,4,57,6518
6519,spider,4,4,72,6519
6520,dragon,2,2,93,6520
6521,ghost,2,0,52,6521
6522,ghost,0,2,54,6522
6523,dragon,4,4,84,6523
6524,ghost,0,0,57,6524
6525,ghost,2,0,60,6525
6526,dragon,4,2,86,6526
6527,ghost,2,2,41,6527
6528,zombie,2,2,33,6528
6529,zombie,2,2,25,6529
6530,spider,4,4,67,6530
6531,dragon,2,4,92,6531
6532,goblin,2,2,9,6532
6533,goblin,4,2,11,6533
6534,goblin,1,2,14,6534
6535,zombie,1,1,28,6535
6536,zombie,1,2,14,6536
6537,spider,4,4,53,6537
6538,zombie,0,1,40,6538
6539,zombie,2,0,20,6539
6540,ghost,1,2,47,6540
6541,ghost,0,0,47,6541
6542,zombie,1,1,17,6542
6543,spider,4,4,44,6543
6544,spider,4,4,46,6544
6545,ghost,0,2,31,6545
6546,spider,4,4,45,6546
6547,goblin,4,2,14,6547
6548,goblin,2,2,5,6548
6549,spider,4,4,51,6549
6550,ghost,1,0,38,6550
6551,goblin,4,2,16,6551
6552,spider,4,4,71,6552
6553,dragon,2,2,100,6553
